港澳台,#genre#
大渡河(大陆战争片),https://vip1.lz-cdn1.com/20220424/3247_8ac688fa/index.m3u8
海鹰(大陆战争片),https://vip1.lz-cdn1.com/20220424/3214_659a8c5e/index.m3u8
飞越山海关(大陆战争片),https://vip1.lz-cdn1.com/20220424/3169_1f6c1f9f/index.m3u8
杜鹃花飞(大陆战争片),https://vip1.lz-cdn1.com/20220424/3166_2d9535a4/index.m3u8
国歌1999(大陆战争片),https://vip1.lz-cdn1.com/20220424/3220_34db7459/index.m3u8
菲律宾浴血战(美国战争片),https://vip1.lz-cdn1.com/20220424/3227_6abcf30f/index.m3u8
古田1929(大陆战争片),https://vip1.lz-cdn1.com/20220424/3144_2a96762f/index.m3u8
平原枪声(大陆战争片),https://vip1.lz-cdn1.com/20220424/3134_ec4fbf70/index.m3u8
生命中不能承受之情(英国战争片),https://vip1.lz-cdn1.com/20220424/3125_89709015/index.m3u8
三故事(南斯拉夫战争片),https://vip1.lz-cdn1.com/20220424/3124_2cebf691/index.m3u8
血战莱茵河(美国战争片),https://vip1.lz-cdn1.com/20220424/3103_690259fd/index.m3u8
长征1996(大陆战争片),https://vip1.lz-cdn1.com/20220424/3099_86fa1d89/index.m3u8
智取华山(大陆战争片),https://vip1.lz-cdn1.com/20220424/3090_2dc2e3b9/index.m3u8
战火中的青春1959(大陆战争片),https://vip1.lz-cdn1.com/20220424/3089_ba44a278/index.m3u8
车轮滚滚(大陆战争片),https://vip.lzcdn2.com/20220423/4287_061e732e/index.m3u8
回民支队(大陆战争片),https://vip.lzcdn2.com/20220423/4324_c6c0eabf/index.m3u8
花枝俏(大陆战争片),https://vip.lzcdn2.com/20220423/4315_a075d3c5/index.m3u8
赣南1934(大陆战争片),https://vip.lzcdn2.com/20220423/4299_48b509a4/index.m3u8
大地重光(大陆战争片),https://vip.lzcdn2.com/20220423/4236_4432c196/index.m3u8
邓迪少校(美国战争片),https://vip.lzcdn2.com/20220423/4201_9e3d2843/index.m3u8
济南战役1979(大陆战争片),https://vip.lzcdn2.com/20220423/4196_340cd943/index.m3u8
极地重生2001(德国战争片),https://vip.lzcdn2.com/20220423/4195_70492e31/index.m3u8
吕梁英雄(大陆战争片),https://vip.lzcdn2.com/20220423/4184_d261c1a1/index.m3u8
女兵圆舞曲(大陆战争片),https://vip.lzcdn2.com/20220423/4173_429275d2/index.m3u8
巍巍昆仑(大陆战争片),https://vip.lzcdn2.com/20220423/4143_fcfe2f5f/index.m3u8
长空比翼(大陆战争片),https://vip.lzcdn2.com/20220423/4141_ef64c518/index.m3u8
翠岗红旗(大陆战争片),https://vip1.lz-cdn1.com/20220422/3031_1084edcc/index.m3u8
碧海丹心(大陆战争片),https://vip1.lz-cdn1.com/20220422/3050_ddbbedfa/index.m3u8
带兵的人(大陆战争片),https://vip1.lz-cdn1.com/20220422/3026_59f52b97/index.m3u8
龙城风云(大陆战争片),https://vip1.lz-cdn1.com/20220422/3067_a65dbc72/index.m3u8
沸腾的群山(大陆战争片),https://vip1.lz-cdn1.com/20220422/3016_9be1442e/index.m3u8
渡江！渡江！(大陆战争片),https://vip1.lz-cdn1.com/20220422/3003_6069e62f/index.m3u8
海上风暴1951(大陆战争片),https://vip1.lz-cdn1.com/20220422/2999_3546a027/index.m3u8
黑山阻击战(大陆战争片),https://vip1.lz-cdn1.com/20220422/2998_7a471c71/index.m3u8
南泥湾(大陆战争片),https://vip1.lz-cdn1.com/20220422/2938_cb50be50/index.m3u8
山寨火种大陆战争片),https://vip1.lz-cdn1.com/20220422/2887_ba53c893/index.m3u8
新儿女英雄传(大陆战争片),https://vip1.lz-cdn1.com/20220422/2866_ff615f93/index.m3u8
追凶30年(美国战争片),https://vip1.lz-cdn1.com/20220422/2844_26c248b6/index.m3u8
一八九四·甲午大海战(大陆战争片),https://vip.lzcdn2.com/20220421/4015_fb7d56f7/index.m3u8
罗伯茨先生(美国战争片),https://vip.lzcdn2.com/20220421/4048_6acb3493/index.m3u8
黑风计划(大陆战争片),https://vip.lzcdn2.com/20220421/3948_aa2d01c7/index.m3u8
英雄泪2011(大陆战争片),https://vip.lzcdn2.com/20220421/4103_d35c3972/index.m3u8
郓城攻坚战(大陆战争片),https://vip.lzcdn2.com/20220421/4107_0a09a587/index.m3u8
我是中国人2011(大陆战争片),https://vip1.lz-cdn1.com/20220420/2719_0d823c16/index.m3u8
生死金天鹅(大陆战争片),https://vip.lzcdn2.com/20220419/3849_57f33401/index.m3u8
最后突击(英国战争片),https://vip.lzcdn2.com/20220419/3732_d83ae193/index.m3u8
大劫难(大陆战争片),https://vip.lzcdn2.com/20220418/3726_df74f31a/index.m3u8
野茱萸(大陆战争片),https://vip1.lz-cdn1.com/20220418/2621_ea4dd86a/index.m3u8
血染北沙河(大陆战争片),https://vip1.lz-cdn1.com/20220418/2618_b43958aa/index.m3u8
围剿(大陆战争片),https://vip1.lz-cdn1.com/20220418/2609_ee29dbe2/index.m3u8
战地巾帼(美国战争片),https://vip1.lz-cdn1.com/20220418/2596_dad4de9c/index.m3u8
非常任务(大陆战争片),https://vip.lzcdn2.com/20220419/3731_3e0b9dd3/index.m3u8
邱少云(大陆战争片),https://vip1.lz-cdn1.com/20220418/2554_c468bde2/index.m3u8
圣洛伦佐之夜(意大利战争片),https://vip1.lz-cdn1.com/20220418/2569_9a11bf9b/index.m3u8
康定情歌2010(大陆战争片),https://vip1.lz-cdn1.com/20220418/2514_037aceae/index.m3u8
黑暗的旅程(英国战争片),https://vip1.lz-cdn1.com/20220418/2485_a07f5393/index.m3u8
可爱的中国2009(大陆战争片),https://vip1.lz-cdn1.com/20220418/2480_4ec8b5c0/index.m3u8
鬼战车T34(苏联战争片),https://vip1.lz-cdn1.com/20220418/2478_66f8d681/index.m3u8
沔州烽火(大陆战争片),https://vip1.lz-cdn1.com/20220418/2434_abd89b9f/index.m3u8
黄石的孩子(澳大利亚/中国大陆/德国战争片),https://vip1.lz-cdn1.com/20220418/2421_1b70af66/index.m3u8
东京审判2006(大陆战争片),https://vip.lzcdn2.com/20220417/3642_9c60ef60/index.m3u8
喋血孤城(大陆战争片),https://vip1.lz-cdn1.com/20220418/2383_65bd52eb/index.m3u8
南京！南京！(大陆战争片),https://vip.lzcdn2.com/20220417/3693_6c048a5e/index.m3u8
集结号(大陆战争片),https://vip.lzcdn2.com/20220417/3643_b74ce574/index.m3u8
谁主沉浮2009(大陆战争片),https://vip.lzcdn2.com/20220417/3642_9c60ef60/index.m3u8
半条棉被(大陆战争片),https://vip1.lz-cdn10.com/20220413/1357_5276e048/index.m3u8
幸存者1937(大陆战争片),https://vip1.lz-cdn10.com/20220413/1354_eb9a9b5b/index.m3u8
无敌男儿(美国战争片),https://vip1.lz-cdn1.com/20220417/2277_211e7a41/index.m3u8
克兰先生(法国战争片),https://vip1.lz-cdn1.com/20220417/2215_0bdcde01/index.m3u8
恰巴耶夫(苏联战争片),https://vip.lzcdn2.com/20220416/3626_9c607bb4/index.m3u8
晴空血战史(美国战争片),https://vip.lzcdn2.com/20220416/3621_cdb51c60/index.m3u8
欧洲欧洲(法国战争片),https://vip.lzcdn2.com/20220416/3536_a7a6f7b7/index.m3u8
铁血中尉(美国战争片),https://vip.lzcdn2.com/20220416/3574_3d2bac80/index.m3u8
超级女特工(法国战争片),https://vip.lzcdn2.com/20220416/3597_8787266d/index.m3u8
杀戮奠边府(法国战争片),https://vip.lzcdn2.com/20220416/3616_feb9c7d0/index.m3u8
野狼呼叫21(美国战争片),https://vip.lzcdn2.com/20220416/3476_bc5e9821/index.m3u8
羞辱1931(美国战争片),https://vip.lzcdn2.com/20220416/3470_444217b9/index.m3u8
毛毛喋血记(美国战争片),https://vip.lzcdn2.com/20220416/3423_4a75f3de/index.m3u8
高加索的俘虏(俄罗斯战争片),https://vip.lzcdn2.com/20220416/3406_bbf4a267/index.m3u8
新兵马强(大陆战争片),https://vip1.lz-cdn1.com/20220415/2155_3e1da864/index.m3u8
弗里格的秘密战争(美国战争片),https://vip1.lz-cdn1.com/20220415/2125_cc047344/index.m3u8
拯救者1998(美国战争片),https://vip1.lz-cdn1.com/20220415/2187_d9afca81/index.m3u8
刺激1967(战争片),https://vip1.lz-cdn1.com/20220415/2201_b44c2cdd/index.m3u8
血性山谷(大陆战争片),https://vip1.lz-cdn1.com/20220415/2085_df7cd7c0/index.m3u8
太行山上2005(大陆战争片),https://vip1.lz-cdn1.com/20220415/2060_0d9bd08b/index.m3u8
山顶上的钟声(台湾战争片),https://vip1.lz-cdn1.com/20220415/2047_c2c3dafb/index.m3u8
栖霞寺1937(大陆战争片),https://vip1.lz-cdn1.com/20220415/2042_6e325568/index.m3u8
苏禄国王与中国皇帝(大陆战争片),https://vip1.lz-cdn1.com/20220414/1974_2e91e10c/index.m3u8
林肯传(美国战争片),https://vip.lzcdn2.com/20220414/3386_731ca813/index.m3u8
蓝十字勇士1955(波兰战争片),https://vip.lzcdn2.com/20220414/3389_6d2cf497/index.m3u8
默默的小理河(大陆战争片),https://vip.lzcdn2.com/20220414/3356_5b4fb201/index.m3u8
少女洛荷(德国/澳大利亚/英国战争片),https://vip.lzcdn2.com/20220414/3338_14ddda9d/index.m3u8
圣女贞德1948(美国战争片),https://vip.lzcdn2.com/20220414/3334_f98c4f5a/index.m3u8
士兵之父1965(苏联战争片),https://vip.lzcdn2.com/20220414/3332_0b96ffab/index.m3u8
双栖间谍(大陆战争片),https://vip.lzcdn2.com/20220414/3282_29cb6c35/index.m3u8
七七事变(大陆战争片),https://vip.lzcdn2.com/20220414/3277_ba394b1d/index.m3u8
决战之后上(大陆战争片),https://vip.lzcdn2.com/20220414/3263_18d02da4/index.m3u8
决战之后下(大陆战争片),https://vip.lzcdn2.com/20220414/3262_8c0b55b7/index.m3u8
飞虎队(大陆战争片),https://vip.lzcdn2.com/20220414/3240_0b723bfb/index.m3u8
步入辉煌(大陆战争片),https://vip.lzcdn2.com/20220414/3230_a81f453d/index.m3u8
血案疑踪(大陆战争片),https://vip1.lz-cdn1.com/20220413/1912_019fd44f/index.m3u8
神凤威龙(大陆战争片),https://vip1.lz-cdn1.com/20220413/1845_97b7adc4/index.m3u8
霹雳红星(苏联/意大利战争片),https://vip1.lz-cdn1.com/20220412/1750_662659cd/index.m3u8
天有眼【国语】(香港战争片),https://vip.lzcdn2.com/20220412/3137_bdb64790/index.m3u8
公牛星座(俄罗斯战争片),https://vip.lzcdn2.com/20220410/2752_f6ff5b84/index.m3u8
奥萨玛(阿富汗/爱尔兰/日本/伊朗/荷兰战争片),https://vip.lzcdn2.com/20220410/2747_f2dd2532/index.m3u8
川岛芳子【国语】(香港战争片),https://vip1.lz-cdn1.com/20220409/1469_2c9a4d72/index.m3u8
壮志豪情【国语】(香港战争片),https://vip1.lz-cdn1.com/20220409/1384_5c301e25/index.m3u8
斯巴达克斯2004(美国战争片),https://vip1.lz-cdn1.com/20220408/1295_df66e578/index.m3u8
太极旗飘扬(韩国战争片),https://vip1.lz-cdn1.com/20220408/1297_dfe7868d/index.m3u8
诺曼底大风暴(美国战争片),https://vip1.lz-cdn1.com/20220408/1315_0d623a66/index.m3u8
巴黎烟云(英国战争片),https://vip.lzcdn2.com/20220408/2715_91fda273/index.m3u8
男人们的大和(日本战争片),https://vip.lzcdn2.com/20220407/2465_5f346a32/index.m3u8
我们为何而战(美国战争片),https://vip.lzcdn2.com/20220407/2435_f70098b5/index.m3u8
联合舰队司令长官：山本五十六(日本战争片),https://vip1.lz-cdn1.com/20220405/1110_97c9a2fa/index.m3u8
烈日灼人2(下),：碉堡要塞(法国战争片),https://vip1.lz-cdn1.com/20220405/1108_6b48db11/index.m3u8
迷踪：第九鹰团(美国战争片),https://vip1.lz-cdn1.com/20220405/1098_77f01b14/index.m3u8
等待黎明【国语】(香港战争片),https://vip1.lz-cdn1.com/20220405/1089_79a1ed56/index.m3u8
爱人同志【国语】(香港战争片),https://vip1.lz-cdn1.com/20220405/1081_eb754cc7/index.m3u8
圣诞快乐(法国战争片),https://vip1.lz-cdn1.com/20220405/1011_654b441d/index.m3u8
地下1995(南斯拉夫/法国/德国/保加利亚/捷克/匈牙利/英国/美国战争片),https://vip1.lz-cdn1.com/20220405/1006_6ab163b9/index.m3u8
希望与反抗(德国战争片),https://vip1.lz-cdn1.com/20220404/995_90d73d6b/index.m3u8
光荣战役(美国战争片),https://vip1.lz-cdn1.com/20220404/979_29fd321b/index.m3u8
奥斯曼中尉(土耳其/美国战争片),https://vip1.lz-cdn1.com/20220404/989_5583b42d/index.m3u8
1917(美国战争片),https://vip1.lz-cdn1.com/20220404/831_9320f5ee/index.m3u8
太平洋的奇迹(日本战争片),https://vip1.lz-cdn1.com/20220403/783_a09fac19/index.m3u8
结局终将壮烈(印度战争片),https://vip1.lz-cdn1.com/20220402/751_e6b25634/index.m3u8
烽火逐金(大陆战争片),https://vip.lzcdn2.com/20220402/2111_a232e5e4/index.m3u8
哈迪塞镇之战(英国战争片),https://vip.lzcdn2.com/20220401/1836_f79e1aa8/index.m3u8
伯纳德行动(德国/奥地利战争片),https://vip.lzcdn2.com/20220401/1778_fa1ee056/index.m3u8
节选修订(美国战争片),https://vip.lzcdn2.com/20220401/1742_d40ad6cf/index.m3u8
吾为君亡(日本战争片),https://vip.lzcdn2.com/20220331/1672_8dbd1ad5/index.m3u8
向着炮火(韩国战争片),https://vip.lzcdn2.com/20220329/1177_959ee1ff/index.m3u8
拆弹部队(美国战争片),https://vip.lzcdn2.com/20220329/1072_66c895ea/index.m3u8
疯狗强尼(法国战争片),https://vip.lzcdn2.com/20220329/1082_9797f9bf/index.m3u8
焦土之城(加拿大战争片),https://vip.lzcdn2.com/20220329/1093_de5ff4c6/index.m3u8
必要的杀戮(波兰/挪威/爱尔兰/匈牙利/英国战争片),https://vip.lz-c.com/20220329/1021_15d208e0/index.m3u8
战争与和平1966一(苏联战争片),https://vip1.lz-cdn1.com/20220327/609_70e20196/index.m3u8
战争与和平1966二(苏联战争片),https://vip1.lz-cdn1.com/20220327/607_45aa7e58/index.m3u8
战争与和平1966三(苏联战争片),https://vip1.lz-cdn1.com/20220327/606_0a24108d/index.m3u8
战争与和平1966四(苏联战争片),https://vip1.lz-cdn1.com/20220327/608_c9f504e4/index.m3u8
七天丧期(以色列/法国战争片),https://vip.lzcdn2.com/20220328/860_dd84e711/index.m3u8
猛鹰突击兵团(英国战争片),https://vip.lzcdn2.com/20220327/834_694eeaa8/index.m3u8
四四年八月(俄罗斯战争片),https://vip.lzcdn2.com/20220327/810_194207f1/index.m3u8
五个人的天空(苏联战争片),https://vip.lzcdn2.com/20220327/795_ae6e1c0d/index.m3u8
革命(英国战争片),https://vip.lzcdn2.com/20220326/737_8c9a60e3/index.m3u8
317分队(法国战争片),https://vip.lzcdn2.com/20220326/724_f4448c85/index.m3u8
苏醒的亚当(德国战争片),https://vip.lzcdn2.com/20220326/622_b1245162/index.m3u8
天国王朝(美国战争片),https://vip1.lz-cdn1.com/20220325/530_67c12871/index.m3u8
特兰济特集中营(俄罗斯战争片),https://vip.lzcdn2.com/20220325/507_da2b9480/index.m3u8
被遗忘的战役(荷兰战争片),https://vip1.lz-cdn1.com/20220325/498_96743dba/index.m3u8
中国营长(中国大陆战争片),https://vip.lzcdn2.com/20220324/411_55e911b1/index.m3u8
行动目标希特勒(美国战争片),https://vip.lzcdn2.com/20220324/411_55e911b1/index.m3u8
生死阻击(中国大陆战争片),https://vip1.lz-cdn1.com/20220324/434_dc32a0fd/index.m3u8
拒绝再战(美国战争片),https://vip.lzcdn2.com/20220324/390_ef8ae40c/index.m3u8
钢琴家(法国战争片),https://vip.lzcdn2.com/20220321/225_a5e07b0b/index.m3u8
西塞罗(土耳其战争片),https://vip1.lz-cdn1.com/20220318/274_4e03290c/index.m3u8
兄弟会2019(俄罗斯战争片),https://vip1.lz-cdn1.com/20220317/271_df49c6c4/index.m3u8
模仿游戏(英国战争片),https://vip.lzcdn2.com/20220320/151_5a7bf75a/index.m3u8
卢旺达饭店(英国战争片),https://vip.lzcdn2.com/20220320/150_535919cb/index.m3u8
血战钢锯岭(澳大利亚/美国战争片),https://vip.lzcdn2.com/20220320/137_1f582d14/index.m3u8
突破(斯洛文尼亚战争片),https://vip1.lz-cdn1.com/20220317/182_fcd2d4d7/index.m3u8
奥斯维辛报告(斯洛伐克战争片),https://vip1.lz-cdn1.com/20220317/125_1e122725/index.m3u8
天空(俄罗斯战争片),https://vip1.lz-cdn1.com/20220317/92_5f9d6e9b/index.m3u8
深入战区(摩洛哥战争片),https://vip1.lz-cdn1.com/20220317/64_9f4626c3/index.m3u8
我眼中的阴影(丹麦战争片),https://vip1.lz-cdn1.com/20220317/49_9123e118/index.m3u8
伦敦的山本五十六(日本战争片),https://vip1.lz-cdn1.com/20220317/45_5d826942/index.m3u8
冰雪狙击(大陆战争片),https://vip1.lz-cdn1.com/20220317/27_4d256411/index.m3u8
拯救大兵瑞恩(美国战争片),https://vip.lzcdn2.com/20220318/17_62bcd0a1/index.m3u8
春节晚会,#genre#
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
西游齐天乐1987,http://50069.njc.svp.tencent-cloud.com/0bc3fuaaiaaavuaibgr5f5rfalodaqwqabaa.f10003.mp4
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8
春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8
春晚2002,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
春晚2004,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
春晚2005,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
春晚2007,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8
春晚2020,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8#http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
歌曲,#genre#
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
V2BEAT Music,http://de1se01.v2beat.live/chunks.m3u8
迈克尔杰克逊 ,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4
歌MV1,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgypLV4gUo-ZmUhwc.mp4
歌MV2,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglZTV4gUo1tiHrgM.mp4
歌MV3,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmJbV4gUogpLGkgM.mp4
歌MV4,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk5nV4gUo5KyapQI.mp4
歌MV5,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglpvV4gUo0pn7iAQ.mp4
歌MV6,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgksy04wUo17eY6Qc.mp4
歌MV7,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg49ia4gUolMGllwI.mp4
歌MV8,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghv2c4gUo1IGIhQQ.mp4
歌MV9,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P6c4gUogMuVmwQ.mp4
歌MV10,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg59bE4gUo0P3y9QM.mp4
歌MV11,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8NfE4gUomOLI6gM.mp4
歌MV12,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgotjE4gUo8Jvi8Ac.mp4
歌MV13,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvp_b4gUovoTAwAI.mp4
歌MV14,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglYC24gUokJDpqQU.mp4
歌MV15,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0YC24gUoyvO6Ng.mp4
歌MV16,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxa_M5gUooKTfxAE.mp4
歌MV17,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtpai5wUoyLvuugU.mp4
歌MV18,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyKyM5gUooJurKA.mp4
歌MV19,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvPi-4gUov5GSxQM.mp4
歌MV20,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgh7GM5gUowOmHhwM.mp4
歌MV21,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-feR5wUo5M2ibw.mp4
歌MV22,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNbE4gUoham84wU.mp4
歌MV23,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
歌MV24,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgupai5wUonrHpywI.mp4
歌MV25,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnJ3x5gUo0-uHqwM.mp4
歌MV26,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr7qk4wUoqqvYowU.mp4
歌MV27,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghbGM5gUonv2rzgY.mp4
歌MV28,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkLjX4gUo7pD-swM.mp4
歌MV29,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
歌MV30,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp7CM5gUo0rva5QU.mp4
歌MV31,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg--nW4gUokMvrzgY.mp4
歌MV32,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPTW4gUoz_DgdQ.mp4
歌MV33,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
歌MV34,http://vd4.bdstatic.com/mda-ihkwerpgqm1v3ehy/sc/mda-ihkwerpgqm1v3ehy.mp4
歌MV35,http://vd4.bdstatic.com/mda-jhid37v9u4vny09j/sc/mda-jhid37v9u4vny09j.mp4
歌MV36,http://vd4.bdstatic.com/mda-icpieeuwfuwruijw/sc/mda-icpieeuwfuwruijw.mp4
歌MV37,http://vd4.bdstatic.com/mda-jhtriuc2z5fddtre/sc/mda-jhtriuc2z5fddtre.mp4
歌MV38,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
歌MV39,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgueWa4gUo_-2vowI.mp4
歌MV40,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3MOv5wUojLD3vgE.mp4
歌MV41,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8JWi5wUokMTQ0AE.mp4
歌MV42,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
歌MV43,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglcSv5wUospmsmQU.mp4
歌MV44,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4
歌MV45,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw_ma4gUouNqBoAQ.mp4
歌MV46,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqMGv5wUo2ZSx8QY.mp4
歌MV47,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg38q04wUomp3jxAQ.mp4
歌MV48,http://vd4.bdstatic.com/mda-ji3nh9t9qpewj26m/sc/mda-ji3nh9t9qpewj26m.mp4
歌MV49,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg75_b4gUogP7C2QY.mp4
歌MV50,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg18Cv5wUoy_y7mQE.mp4
歌MV51,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzL_v5wUowL3FvAM.mp4
歌MV52,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6yM5gUo7Pnd-QU.mp4
歌MV53,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghMCv5wUoqteI8gM.mp4
歌MV54,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-JfV4gUol9ea6QM.mp4
歌MV55,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0f2a4gUonvrdrgI.mp4
MV-若是爱情,https://res.zhipianbang.com/videos/2021/1223/d9b81e9bd91b8908b6426d02d5798483.mp4
追光者,https://v.51vimeo.com/ata/attachment/video/1908/417/ba723fe0466d90f84948f081ae6bfd17.mp4
在站高原,http://song.mvbox.cn/mv1/74/00173474.mp4
大风车,http://song.mvbox.cn/mv1/14/00186314.mp4
勇气,http://song.mvbox.cn/mv1/90/90402590.mp4
因为你,http://song.mvbox.cn/mv1/34/90395634.mp4
芒种,http://song.mvbox.cn/mv1/39/90398939.mp4
